# [0:impostor 1:genuine], distance
1,1.6662524938583374
1,1.7312216758728027
1,1.64719557762146
1,1.7653088569641113
1,1.7043423652648926
1,1.7051334381103516
1,1.79902982711792
1,1.705312967300415
1,0.739780068397522
1,0.3469279408454895
1,0.8315594792366028
1,0.43051236867904663
1,0.35323405265808105
1,0.3458145558834076
1,0.36189234256744385
1,0.6101740002632141
1,0.6574974656105042
1,0.808560311794281
1,0.8514905571937561
1,0.9690538644790649
1,0.7314128875732422
1,0.7557546496391296
1,0.2685043513774872
1,0.3078133165836334
1,0.5655039548873901
1,0.33203765749931335
1,0.807533860206604
1,0.8618608117103577
1,0.7834020853042603
1,0.9437310695648193
1,0.4470069408416748
1,0.572153627872467
1,0.5336408615112305
1,0.4859834909439087
1,0.25166594982147217
1,0.5629960298538208
1,0.6878598928451538
1,0.29726147651672363
1,0.33550286293029785
1,0.21192818880081177
1,0.2064131796360016
1,0.1907692700624466
1,0.2018088549375534
1,0.5352330207824707
1,0.45381298661231995
1,0.7179218530654907
1,0.8124258518218994
1,0.5747858285903931
1,0.6552383899688721
1,0.5991537570953369
1,0.5933802723884583
1,0.8418290615081787
1,0.7413409948348999
1,0.44336774945259094
1,0.15844827890396118
1,0.2898721396923065
1,0.22433528304100037
1,0.2515734136104584
1,0.681128978729248
1,0.2601740062236786
1,0.26484963297843933
1,0.2677435874938965
1,0.3841053545475006
1,0.4271513521671295
1,0.5060662627220154
1,0.49304088950157166
1,0.21102315187454224
1,0.16121065616607666
1,0.22605997323989868
1,0.443730890750885
1,0.24622172117233276
1,0.26371532678604126
1,0.28418320417404175
1,0.6750902533531189
1,0.4811708331108093
1,0.13694846630096436
1,0.5363624095916748
1,0.3128264546394348
1,0.5558446049690247
1,0.3645211458206177
1,0.673150897026062
1,0.7722808122634888
1,0.5455862283706665
1,0.245960995554924
1,0.4155343174934387
1,0.41017213463783264
1,0.5282073616981506
1,1.8243227005004883
1,0.6566323637962341
1,0.8441024422645569
1,0.5453414916992188
1,0.6428446769714355
1,0.48174911737442017
1,0.6812822222709656
1,0.6522665023803711
1,1.5912411212921143
1,0.6690663695335388
1,0.418485552072525
1,0.47089454531669617
1,0.24398967623710632
1,0.4811170697212219
1,0.4176006019115448
1,1.717543601989746
1,0.5530954599380493
1,0.6542218327522278
1,0.3171446919441223
1,0.1946438103914261
1,0.5286648273468018
1,1.8743692636489868
1,0.6453903913497925
1,0.5753670930862427
1,0.3696254789829254
1,0.25844019651412964
1,1.7846827507019043
1,0.4376564025878906
1,0.5445599555969238
1,0.5192149877548218
1,1.9237408638000488
1,0.6308860778808594
1,0.6633008718490601
1,1.7707688808441162
1,0.4323351979255676
1,0.7474582195281982
1,1.7467339038848877
1,1.7957650423049927
1,0.8277547359466553
1,0.5901845693588257
1,0.42004990577697754
1,0.3345603942871094
1,0.3685638904571533
1,0.4374624490737915
1,0.3461124002933502
1,0.4025195240974426
1,0.5056954622268677
1,0.7582839727401733
1,0.6671987175941467
1,0.5609034299850464
1,0.5839307308197021
1,0.6132631897926331
1,0.6426104307174683
1,0.38592153787612915
1,0.905979335308075
1,0.7765991687774658
1,0.5660276412963867
1,0.20213118195533752
1,0.48945122957229614
1,0.2379937767982483
1,0.31485724449157715
1,0.4826452136039734
1,0.5438740253448486
1,0.38881853222846985
1,0.45998334884643555
1,0.4631485641002655
1,0.4254233241081238
1,0.6825478076934814
1,0.7265568971633911
1,0.37142759561538696
1,0.07494020462036133
1,0.1762477159500122
1,0.3541475236415863
1,0.3913162052631378
1,0.37289154529571533
1,0.4726161062717438
1,0.5648897886276245
1,0.8565210700035095
1,0.28894731402397156
1,0.26975399255752563
1,0.3945620059967041
1,0.5762814879417419
1,0.5456362962722778
1,0.586074948310852
1,0.7765278816223145
1,0.5741128921508789
1,0.3258073329925537
1,0.5585432052612305
1,1.7968940734863281
1,0.6056395173072815
1,1.842273473739624
1,0.6140722036361694
1,0.7092284560203552
1,0.6626449227333069
1,0.7698616981506348
1,0.42316365242004395
1,1.696577548980713
1,0.47788378596305847
1,1.779252290725708
1,0.7290145754814148
1,0.7079783082008362
1,0.734587550163269
1,0.4017571210861206
1,1.875974416732788
1,0.4128238558769226
1,1.9103260040283203
1,0.44410374760627747
1,0.5557838678359985
1,0.6875218152999878
1,1.9084653854370117
1,0.7296268939971924
1,2.0256028175354004
1,0.7408792972564697
1,0.9391815662384033
1,1.8762918710708618
1,0.12061725556850433
1,1.8575118780136108
1,0.25264880061149597
1,0.3750138580799103
1,1.889165997505188
1,0.6015294194221497
1,1.830489993095398
1,1.8337271213531494
1,1.884620189666748
1,0.2510732412338257
1,0.30229389667510986
1,1.847481369972229
1,1.8389332294464111
1,0.31873756647109985
1,0.7340031266212463
1,0.5172505378723145
1,0.3830552101135254
1,0.5040659308433533
1,0.6700772047042847
1,0.6712467670440674
1,0.5542117953300476
1,0.6956358551979065
1,0.6721279621124268
1,0.6682316064834595
1,0.6349495649337769
1,0.4031628370285034
1,0.6739130020141602
1,0.4868539571762085
1,0.4537315368652344
1,0.7933447957038879
1,0.6677790880203247
1,0.46220746636390686
1,0.26440805196762085
1,0.6232411861419678
1,0.36543571949005127
1,0.29904109239578247
1,0.4239787757396698
1,0.3004434108734131
1,0.40323764085769653
1,0.33504271507263184
1,0.5399825572967529
1,0.5482504963874817
1,0.6563655138015747
1,0.6284332275390625
1,0.5464577674865723
1,0.1152520477771759
1,0.18188513815402985
1,0.48427459597587585
1,0.4780745208263397
1,0.6146919131278992
1,0.6740834712982178
1,0.7052385807037354
1,0.7699012756347656
1,0.25381264090538025
1,0.5017771124839783
1,0.4536113142967224
1,0.5528554916381836
1,0.45974984765052795
1,0.6494868993759155
1,0.5094711184501648
1,0.4305575489997864
1,0.1850104033946991
1,0.320864737033844
1,0.26590126752853394
1,0.3550960123538971
1,0.4473308324813843
1,0.5498653650283813
1,0.5229325294494629
1,0.6661927700042725
1,0.427021324634552
1,0.40720266103744507
1,0.4867008328437805
1,0.4339052736759186
1,0.37338951230049133
1,0.6876795291900635
1,0.45655199885368347
1,0.4787297546863556
1,0.23762059211730957
1,0.47640514373779297
1,0.12596052885055542
1,0.28419435024261475
1,0.3816579580307007
1,0.37156620621681213
1,0.33664435148239136
1,0.1927395761013031
1,0.4023723006248474
1,0.41157105565071106
1,0.47466886043548584
1,0.4838775396347046
1,0.3376162052154541
1,0.09682682156562805
1,0.13914188742637634
1,0.34137338399887085
1,0.20006108283996582
1,0.38842839002609253
1,0.4525473117828369
1,0.496865451335907
1,0.5416551232337952
1,0.15227505564689636
1,0.36621153354644775
1,0.2998497188091278
1,0.4464954733848572
1,0.16141051054000854
1,0.4470118284225464
1,0.49186283349990845
1,0.5279938578605652
1,0.4706498384475708
1,0.8680809736251831
1,0.47347578406333923
1,0.4767230153083801
1,0.3937018811702728
1,0.4484248161315918
1,1.6158088445663452
1,0.3688143193721771
1,0.33064737915992737
1,0.37315768003463745
1,0.3516986072063446
1,0.2886435091495514
1,0.2156771570444107
1,0.2972869575023651
1,1.651629090309143
1,0.36503273248672485
1,0.5397913455963135
1,0.45214903354644775
1,0.17686627805233002
1,0.20776060223579407
1,0.42389145493507385
1,1.6201813220977783
1,0.582813560962677
1,0.2280157506465912
1,0.3053814172744751
1,0.3627668023109436
1,0.3686886429786682
1,1.7870111465454102
1,0.7637457847595215
1,0.4987161457538605
1,0.5776300430297852
1,0.5643067955970764
1,1.9148917198181152
1,0.33837729692459106
1,0.3816899061203003
1,0.46222156286239624
1,1.5951485633850098
1,0.15109285712242126
1,0.36038586497306824
1,1.6599814891815186
1,0.3607441782951355
1,1.6359918117523193
1,1.6381943225860596
1,0.6361154913902283
1,0.5099212527275085
1,0.5035168528556824
1,0.3137846887111664
1,0.49619555473327637
1,0.6189939975738525
1,0.5306674242019653
1,0.4910120964050293
1,2.0651633739471436
1,0.47654762864112854
1,0.649327278137207
1,0.46828556060791016
1,0.6521278619766235
1,0.5477331876754761
1,0.4581400156021118
1,0.6582072973251343
1,1.9015130996704102
1,0.4471815228462219
1,0.23113438487052917
1,0.3979276418685913
1,0.3307175636291504
1,0.37150293588638306
1,0.4104297459125519
1,1.9514267444610596
1,0.37314289808273315
1,0.24519503116607666
1,0.5071102380752563
1,0.5940431952476501
1,0.4679694175720215
1,1.7875583171844482
1,0.3451599180698395
1,0.2791001796722412
1,0.2629741430282593
1,0.22233647108078003
1,1.9077723026275635
1,0.5407601594924927
1,0.5343499183654785
1,0.4795284867286682
1,1.9165294170379639
1,0.4838295876979828
1,0.5233516693115234
1,1.8056659698486328
1,0.4878082871437073
1,1.9745351076126099
1,1.8191739320755005
1,0.6750528812408447
1,0.3979935646057129
1,0.20553027093410492
1,0.3604238033294678
1,0.2556757628917694
1,0.3533886671066284
1,0.36658430099487305
1,0.3924032151699066
1,0.5854659676551819
1,0.35921934247016907
1,0.5610600709915161
1,0.3773280382156372
1,0.6002763509750366
1,0.4356571435928345
1,0.4327561557292938
1,0.47586047649383545
1,0.5991131067276001
1,0.31810227036476135
1,0.1361314058303833
1,0.45251399278640747
1,0.23693355917930603
1,0.2389116883277893
1,0.2714293599128723
1,0.3994266092777252
1,0.283685564994812
1,0.24122872948646545
1,0.2887744903564453
1,0.3493131697177887
1,0.3202461898326874
1,0.5183837413787842
1,0.4366759955883026
1,0.06826728582382202
1,0.16860653460025787
1,0.17999707162380219
1,0.29632049798965454
1,0.42760926485061646
1,0.5395900011062622
1,0.4528388977050781
1,0.6360666751861572
1,0.2273128628730774
1,0.18860331177711487
1,0.31913989782333374
1,0.23833319544792175
1,0.2242777943611145
1,0.28886568546295166
0,2.086531162261963
0,1.952575922012329
0,1.7853338718414307
0,1.775242805480957
0,2.1266050338745117
0,1.8215293884277344
0,1.77279794216156
0,1.8235795497894287
0,2.1625568866729736
0,1.867748737335205
0,2.0256762504577637
0,2.1983394622802734
0,1.9976730346679688
0,1.3735589981079102
0,1.792311191558838
0,1.7869062423706055
0,2.1583545207977295
0,1.3737764358520508
0,1.909851312637329
0,1.7344746589660645
0,1.587547779083252
0,2.0673012733459473
0,2.124932289123535
0,2.163560152053833
0,2.1546828746795654
0,1.2137110233306885
0,1.770219326019287
0,1.9725725650787354
0,1.726588249206543
0,1.6349437236785889
0,1.8902947902679443
0,1.91245698928833
0,1.6931955814361572
0,1.6782054901123047
0,2.1401660442352295
0,1.901445746421814
0,1.9355987310409546
0,2.284843921661377
0,2.035442352294922
0,1.4425935745239258
0,1.9255605936050415
0,1.7656903266906738
0,1.2364706993103027
0,1.8519326448440552
0,2.3358330726623535
0,2.2050154209136963
0,1.9297726154327393
0,2.08661150932312
0,2.2152037620544434
0,1.8997567892074585
0,2.137683153152466
0,2.1068153381347656
0,2.321819543838501
0,2.023442268371582
0,2.080179214477539
0,2.2763304710388184
0,1.7527222633361816
0,1.8837878704071045
0,2.082469940185547
0,1.700916051864624
0,1.789698600769043
0,1.9948351383209229
0,1.835434913635254
0,2.5069432258605957
0,1.711646318435669
0,1.8731141090393066
0,1.8846787214279175
0,1.7869874238967896
0,1.7296468019485474
0,1.8578747510910034
0,1.842369556427002
0,1.2329035997390747
0,1.891461730003357
0,2.4328086376190186
0,2.110922336578369
0,1.9164904356002808
0,1.843043327331543
0,1.7472364902496338
0,1.8541589975357056
0,2.282503604888916
0,1.9836076498031616
0,1.7824376821517944
0,1.9276219606399536
0,1.7036645412445068
0,1.9271306991577148
0,1.9145572185516357
